2025-11-14 18:40:43 | INFO     | root                 | Logging to file: logs/vman.log (rotation: 10.0MB, backups: 5)
2025-11-14 18:41:07 | WARNING  | OBSERVER.observer    | Observer already running
2025-11-14 18:41:07 | INFO     | OBSERVER.observer    | Observer stopped
2025-11-14 18:41:07 | INFO     | OBSERVER.observer    | Observer loop starting (check_interval=0.1s)
2025-11-14 18:41:07 | INFO     | OBSERVER.observer    | Observer started
2025-11-14 18:41:07 | INFO     | OBSERVER.observer    | Observer stopped
2025-11-14 18:41:07 | WARNING  | OBSERVER.observer    | Observer not running
2025-11-14 18:41:07 | WARNING  | OBSERVER.observer    | db_session_factory not set; skipping VM coherence check
2025-11-14 18:41:07 | WARNING  | OBSERVER.observer    | db_session_factory not set; skipping disk coherence check
2025-11-14 18:41:07 | INFO     | OBSERVER.observer    | Observer loop starting (check_interval=0.1s)
2025-11-14 18:41:07 | INFO     | OBSERVER.observer    | Observer started
2025-11-14 18:41:08 | INFO     | OBSERVER.observer    | Observer stopped
2025-11-14 18:41:08 | INFO     | OBSERVER.observer    | Observer loop starting (check_interval=0.1s)
2025-11-14 18:41:08 | INFO     | OBSERVER.observer    | Observer started
2025-11-14 18:41:08 | INFO     | OBSERVER.observer    | Observer stopped
2025-11-14 18:41:08 | INFO     | OBSERVER.observer    | Observer loop starting (check_interval=0.1s)
2025-11-14 18:41:08 | INFO     | OBSERVER.observer    | Observer started
2025-11-14 18:41:08 | INFO     | OBSERVER.observer    | Observer stopped
2025-11-14 18:41:08 | INFO     | OBSERVER.observer    | Observer loop starting (check_interval=0.1s)
2025-11-14 18:41:08 | INFO     | OBSERVER.observer    | Observer started
2025-11-14 18:41:08 | INFO     | OBSERVER.observer    | Observer stopped
2025-11-14 18:41:08 | INFO     | OBSERVER.observer    | Observer loop starting (check_interval=0.1s)
2025-11-14 18:41:08 | INFO     | OBSERVER.observer    | Observer started
2025-11-14 18:41:08 | INFO     | OBSERVER.observer    | Observer stopped
2025-11-14 18:41:08 | INFO     | OBSERVER.observer    | Observer loop starting (check_interval=0.1s)
2025-11-14 18:41:08 | INFO     | OBSERVER.observer    | Observer started
2025-11-14 18:41:08 | INFO     | OBSERVER.observer    | Observer stopped
2025-11-14 18:41:08 | INFO     | OBSERVER.observer    | Observer loop starting (check_interval=0.1s)
2025-11-14 18:41:08 | INFO     | OBSERVER.observer    | Observer started
2025-11-14 18:41:08 | INFO     | OBSERVER.observer    | Observer stopped
2025-11-14 18:41:08 | INFO     | OBSERVER.observer    | Observer loop starting (check_interval=0.1s)
2025-11-14 18:41:08 | INFO     | OBSERVER.observer    | Observer started
2025-11-14 18:41:08 | INFO     | OBSERVER.observer    | Observer stopped
2025-11-14 18:41:08 | INFO     | OBSERVER.observer    | Observer loop starting (check_interval=0.1s)
2025-11-14 18:41:08 | INFO     | OBSERVER.observer    | Observer started
2025-11-14 18:41:08 | INFO     | OBSERVER.observer    | Observer stopped
2025-11-14 18:41:08 | INFO     | OBSERVER.observer    | Observer loop starting (check_interval=0.1s)
2025-11-14 18:41:08 | INFO     | OBSERVER.observer    | Observer started
2025-11-14 18:41:09 | INFO     | OBSERVER.observer    | Observer stopped
2025-11-14 18:41:09 | INFO     | OPERATOR.operator    | dry-run: would create disk /tmp/tmppu7ms4f6/test.qcow2 size=10G fmt=qcow2
2025-11-14 18:41:09 | INFO     | OPERATOR.operator    | dry-run: would create disk /tmp/tmpu6a8e_rf/test.qcow2 size=10G fmt=qcow2
2025-11-14 18:41:09 | INFO     | OPERATOR.operator    | dry-run: would create disk /tmp/tmpu6a8e_rf/test.qcow2 size=10G fmt=qcow2
2025-11-14 18:41:09 | INFO     | OPERATOR.operator    | dry-run: would create disk /tmp/tmpumns7gia/test.qcow2 size=10G fmt=qcow2
2025-11-14 18:41:09 | INFO     | OPERATOR.operator    | dry-run: would delete disk /tmp/tmpumns7gia/test.qcow2
2025-11-14 18:41:09 | INFO     | OPERATOR.operator    | dry-run: would delete disk /tmp/tmp97le1x71/nonexistent.qcow2
2025-11-14 18:41:09 | INFO     | OPERATOR.operator    | dry-run: would start VM test-vm cpu=2 ram=4G
2025-11-14 18:41:09 | INFO     | OPERATOR.operator    | dry-run: would start VM test-vm cpu=2 ram=4G
2025-11-14 18:41:09 | INFO     | OPERATOR.operator    | dry-run: would stop VM test-vm (force=False)
2025-11-14 18:41:09 | INFO     | OPERATOR.operator    | dry-run: would attach disk /tmp/tmp5sl7r8dt/disk.qcow2 to VM test-vm as /dev/xvdb
2025-11-14 18:41:09 | INFO     | OPERATOR.operator    | dry-run: would attach disk /tmp/tmpi3d8fqlv/disk.qcow2 to VM test-vm as /dev/xvda
2025-11-14 18:41:09 | INFO     | OPERATOR.operator    | dry-run: would attach disk /nonexistent/disk.qcow2 to VM test-vm as /dev/xvda
2025-11-14 18:41:09 | INFO     | OPERATOR.operator    | dry-run: would detach disk /tmp/tmp4sqz2k2p/disk.qcow2 from VM test-vm
2025-11-14 18:41:09 | INFO     | OPERATOR.operator    | dry-run: would create disk /tmp/tmpc3xbgora/test.qcow2 size=0G fmt=qcow2
2025-11-14 18:41:09 | INFO     | OPERATOR.operator    | dry-run: would attach disk /tmp/tmp2i9pkjoi/disk.qcow2 to VM test-vm as /invalid/device
2025-11-14 18:41:09 | INFO     | INTEL.main           | HTTP POST /templates -> 201 (9.32ms)
2025-11-14 18:41:09 | INFO     | httpx                | HTTP Request: POST http://testserver/templates "HTTP/1.1 201 Created"
2025-11-14 18:41:09 | INFO     | INTEL.main           | HTTP POST /templates -> 201 (7.20ms)
2025-11-14 18:41:09 | INFO     | httpx                | HTTP Request: POST http://testserver/templates "HTTP/1.1 201 Created"
2025-11-14 18:41:09 | INFO     | INTEL.main           | HTTP POST /templates -> 400 (1.48ms)
2025-11-14 18:41:09 | INFO     | httpx                | HTTP Request: POST http://testserver/templates "HTTP/1.1 400 Bad Request"
2025-11-14 18:41:09 | INFO     | INTEL.main           | HTTP POST /templates -> 422 (1.24ms)
2025-11-14 18:41:09 | INFO     | httpx                | HTTP Request: POST http://testserver/templates "HTTP/1.1 422 Unprocessable Entity"
2025-11-14 18:41:09 | INFO     | INTEL.main           | HTTP POST /templates -> 422 (1.40ms)
2025-11-14 18:41:09 | INFO     | httpx                | HTTP Request: POST http://testserver/templates "HTTP/1.1 422 Unprocessable Entity"
2025-11-14 18:41:09 | INFO     | INTEL.main           | HTTP POST /templates -> 422 (1.39ms)
2025-11-14 18:41:09 | INFO     | httpx                | HTTP Request: POST http://testserver/templates "HTTP/1.1 422 Unprocessable Entity"
2025-11-14 18:41:09 | INFO     | INTEL.main           | HTTP GET /templates -> 200 (1.27ms)
2025-11-14 18:41:09 | INFO     | httpx                | HTTP Request: GET http://testserver/templates "HTTP/1.1 200 OK"
2025-11-14 18:41:09 | INFO     | INTEL.main           | HTTP POST /templates -> 201 (7.29ms)
2025-11-14 18:41:09 | INFO     | httpx                | HTTP Request: POST http://testserver/templates "HTTP/1.1 201 Created"
2025-11-14 18:41:09 | INFO     | INTEL.main           | HTTP POST /templates -> 201 (7.03ms)
2025-11-14 18:41:09 | INFO     | httpx                | HTTP Request: POST http://testserver/templates "HTTP/1.1 201 Created"
2025-11-14 18:41:09 | INFO     | INTEL.main           | HTTP GET /templates -> 200 (1.31ms)
2025-11-14 18:41:09 | INFO     | httpx                | HTTP Request: GET http://testserver/templates "HTTP/1.1 200 OK"
2025-11-14 18:41:09 | INFO     | INTEL.main           | HTTP POST /templates -> 201 (8.17ms)
2025-11-14 18:41:09 | INFO     | httpx                | HTTP Request: POST http://testserver/templates "HTTP/1.1 201 Created"
2025-11-14 18:41:09 | INFO     | INTEL.main           | HTTP DELETE /templates/temp -> 204 (10.14ms)
2025-11-14 18:41:09 | INFO     | httpx                | HTTP Request: DELETE http://testserver/templates/temp "HTTP/1.1 204 No Content"
2025-11-14 18:41:09 | INFO     | INTEL.main           | HTTP DELETE /templates/nonexistent -> 404 (1.29ms)
2025-11-14 18:41:09 | INFO     | httpx                | HTTP Request: DELETE http://testserver/templates/nonexistent "HTTP/1.1 404 Not Found"
2025-11-14 18:41:09 | INFO     | INTEL.main           | HTTP POST /templates -> 201 (15.64ms)
2025-11-14 18:41:09 | INFO     | httpx                | HTTP Request: POST http://testserver/templates "HTTP/1.1 201 Created"
2025-11-14 18:41:09 | INFO     | INTEL.main           | HTTP POST /vms -> 422 (1.12ms)
2025-11-14 18:41:09 | INFO     | httpx                | HTTP Request: POST http://testserver/vms "HTTP/1.1 422 Unprocessable Entity"
2025-11-14 18:41:09 | INFO     | INTEL.main           | HTTP DELETE /templates/used -> 204 (12.62ms)
2025-11-14 18:41:09 | INFO     | httpx                | HTTP Request: DELETE http://testserver/templates/used "HTTP/1.1 204 No Content"
2025-11-14 18:41:09 | INFO     | INTEL.main           | HTTP POST /templates -> 201 (7.85ms)
2025-11-14 18:41:09 | INFO     | httpx                | HTTP Request: POST http://testserver/templates "HTTP/1.1 201 Created"
2025-11-14 18:41:09 | INFO     | INTEL.main           | HTTP POST /templates -> 201 (7.49ms)
2025-11-14 18:41:09 | INFO     | httpx                | HTTP Request: POST http://testserver/templates "HTTP/1.1 201 Created"
2025-11-14 18:41:09 | INFO     | INTEL.main           | HTTP POST /templates -> 201 (7.26ms)
2025-11-14 18:41:09 | INFO     | httpx                | HTTP Request: POST http://testserver/templates "HTTP/1.1 201 Created"
2025-11-14 18:41:09 | INFO     | INTEL.main           | HTTP POST /templates -> 422 (0.95ms)
2025-11-14 18:41:09 | INFO     | httpx                | HTTP Request: POST http://testserver/templates "HTTP/1.1 422 Unprocessable Entity"
2025-11-14 18:41:09 | INFO     | INTEL.main           | HTTP POST /templates -> 201 (7.37ms)
2025-11-14 18:41:09 | INFO     | httpx                | HTTP Request: POST http://testserver/templates "HTTP/1.1 201 Created"
2025-11-14 18:41:10 | INFO     | INTEL.main           | HTTP POST /templates -> 201 (7.23ms)
2025-11-14 18:41:10 | INFO     | httpx                | HTTP Request: POST http://testserver/templates "HTTP/1.1 201 Created"
2025-11-14 18:41:10 | INFO     | INTEL.main           | HTTP POST /vms -> 422 (1.05ms)
2025-11-14 18:41:10 | INFO     | httpx                | HTTP Request: POST http://testserver/vms "HTTP/1.1 422 Unprocessable Entity"
2025-11-14 18:41:10 | INFO     | INTEL.main           | HTTP POST /templates -> 201 (7.24ms)
2025-11-14 18:41:10 | INFO     | httpx                | HTTP Request: POST http://testserver/templates "HTTP/1.1 201 Created"
2025-11-14 18:41:10 | INFO     | INTEL.main           | HTTP POST /vms -> 201 (9.26ms)
2025-11-14 18:41:10 | INFO     | httpx                | HTTP Request: POST http://testserver/vms "HTTP/1.1 201 Created"
2025-11-14 18:41:10 | INFO     | INTEL.main           | HTTP POST /vms -> 422 (0.94ms)
2025-11-14 18:41:10 | INFO     | httpx                | HTTP Request: POST http://testserver/vms "HTTP/1.1 422 Unprocessable Entity"
2025-11-14 18:41:10 | INFO     | INTEL.main           | HTTP POST /templates -> 201 (7.27ms)
2025-11-14 18:41:10 | INFO     | httpx                | HTTP Request: POST http://testserver/templates "HTTP/1.1 201 Created"
2025-11-14 18:41:10 | INFO     | INTEL.main           | HTTP POST /vms -> 201 (7.83ms)
2025-11-14 18:41:10 | INFO     | httpx                | HTTP Request: POST http://testserver/vms "HTTP/1.1 201 Created"
2025-11-14 18:41:10 | INFO     | INTEL.main           | HTTP POST /vms -> 400 (1.72ms)
2025-11-14 18:41:10 | INFO     | httpx                | HTTP Request: POST http://testserver/vms "HTTP/1.1 400 Bad Request"
2025-11-14 18:41:10 | INFO     | INTEL.main           | HTTP GET /vms -> 200 (1.35ms)
2025-11-14 18:41:10 | INFO     | httpx                | HTTP Request: GET http://testserver/vms "HTTP/1.1 200 OK"
2025-11-14 18:41:10 | INFO     | INTEL.main           | HTTP POST /templates -> 201 (7.16ms)
2025-11-14 18:41:10 | INFO     | httpx                | HTTP Request: POST http://testserver/templates "HTTP/1.1 201 Created"
2025-11-14 18:41:10 | INFO     | INTEL.main           | HTTP POST /vms -> 422 (0.97ms)
2025-11-14 18:41:10 | INFO     | httpx                | HTTP Request: POST http://testserver/vms "HTTP/1.1 422 Unprocessable Entity"
2025-11-14 18:41:10 | INFO     | INTEL.main           | HTTP GET /vms -> 200 (2.03ms)
2025-11-14 18:41:10 | INFO     | httpx                | HTTP Request: GET http://testserver/vms?state=stopped "HTTP/1.1 200 OK"
2025-11-14 18:41:10 | INFO     | INTEL.main           | HTTP POST /templates -> 201 (7.32ms)
2025-11-14 18:41:10 | INFO     | httpx                | HTTP Request: POST http://testserver/templates "HTTP/1.1 201 Created"
2025-11-14 18:41:10 | INFO     | INTEL.main           | HTTP POST /vms -> 422 (1.07ms)
2025-11-14 18:41:10 | INFO     | httpx                | HTTP Request: POST http://testserver/vms "HTTP/1.1 422 Unprocessable Entity"
2025-11-14 18:41:10 | INFO     | INTEL.main           | HTTP GET /vms/nonexistent -> 404 (1.30ms)
2025-11-14 18:41:10 | INFO     | httpx                | HTTP Request: GET http://testserver/vms/nonexistent "HTTP/1.1 404 Not Found"
2025-11-14 18:41:10 | INFO     | INTEL.main           | HTTP POST /templates -> 201 (7.09ms)
2025-11-14 18:41:10 | INFO     | httpx                | HTTP Request: POST http://testserver/templates "HTTP/1.1 201 Created"
2025-11-14 18:41:10 | INFO     | INTEL.main           | HTTP POST /vms -> 422 (0.95ms)
2025-11-14 18:41:10 | INFO     | httpx                | HTTP Request: POST http://testserver/vms "HTTP/1.1 422 Unprocessable Entity"
2025-11-14 18:41:10 | INFO     | INTEL.main           | HTTP DELETE /vms/nonexistent -> 404 (1.74ms)
2025-11-14 18:41:10 | INFO     | httpx                | HTTP Request: DELETE http://testserver/vms/nonexistent "HTTP/1.1 404 Not Found"
2025-11-14 18:41:10 | INFO     | INTEL.main           | HTTP POST /templates -> 201 (7.26ms)
2025-11-14 18:41:10 | INFO     | httpx                | HTTP Request: POST http://testserver/templates "HTTP/1.1 201 Created"
2025-11-14 18:41:10 | INFO     | INTEL.main           | HTTP POST /vms -> 422 (0.93ms)
2025-11-14 18:41:10 | INFO     | httpx                | HTTP Request: POST http://testserver/vms "HTTP/1.1 422 Unprocessable Entity"
2025-11-14 18:41:10 | INFO     | INTEL.main           | HTTP POST /templates -> 201 (7.19ms)
2025-11-14 18:41:10 | INFO     | httpx                | HTTP Request: POST http://testserver/templates "HTTP/1.1 201 Created"
2025-11-14 18:41:10 | INFO     | INTEL.main           | HTTP POST /vms -> 422 (0.94ms)
2025-11-14 18:41:10 | INFO     | httpx                | HTTP Request: POST http://testserver/vms "HTTP/1.1 422 Unprocessable Entity"
2025-11-14 18:41:10 | INFO     | INTEL.main           | HTTP POST /templates -> 201 (7.30ms)
2025-11-14 18:41:10 | INFO     | httpx                | HTTP Request: POST http://testserver/templates "HTTP/1.1 201 Created"
2025-11-14 18:41:10 | INFO     | INTEL.main           | HTTP POST /vms -> 422 (1.09ms)
2025-11-14 18:41:10 | INFO     | httpx                | HTTP Request: POST http://testserver/vms "HTTP/1.1 422 Unprocessable Entity"
2025-11-14 18:41:10 | INFO     | INTEL.main           | HTTP POST /templates -> 201 (6.86ms)
2025-11-14 18:41:10 | INFO     | httpx                | HTTP Request: POST http://testserver/templates "HTTP/1.1 201 Created"
2025-11-14 18:41:10 | INFO     | INTEL.main           | HTTP POST /vms -> 422 (1.00ms)
2025-11-14 18:41:10 | INFO     | httpx                | HTTP Request: POST http://testserver/vms "HTTP/1.1 422 Unprocessable Entity"
2025-11-14 18:41:10 | INFO     | INTEL.main           | HTTP GET /vms/'; DROP TABLE vms; -- -> 404 (1.36ms)
2025-11-14 18:41:10 | INFO     | httpx                | HTTP Request: GET http://testserver/vms/';%20DROP%20TABLE%20vms;%20-- "HTTP/1.1 404 Not Found"
2025-11-14 18:41:10 | INFO     | INTEL.main           | HTTP GET /etc/passwd -> 404 (0.21ms)
2025-11-14 18:41:10 | INFO     | httpx                | HTTP Request: GET http://testserver/etc/passwd "HTTP/1.1 404 Not Found"
2025-11-14 18:41:10 | INFO     | INTEL.main           | HTTP POST /templates -> 201 (7.36ms)
2025-11-14 18:41:10 | INFO     | httpx                | HTTP Request: POST http://testserver/templates "HTTP/1.1 201 Created"
2025-11-14 18:41:10 | INFO     | INTEL.main           | HTTP POST /vms -> 422 (0.92ms)
2025-11-14 18:41:10 | INFO     | httpx                | HTTP Request: POST http://testserver/vms "HTTP/1.1 422 Unprocessable Entity"
